qsetId,qId,qType,objName,objIndex,totalSteps,exposureStep,temporalExposure,spatialExposureRatio,objArea,totalArea,requestedAssist,answeredCorrect,navigated,classY
1814,817,exist_negative,plant,18,37,7,2,0.05405405405405406,663552,12275712,False,True,False,3
1814,830,color_room,curtain,15,37,6,16,0.014332366220387053,175940,12275712,True,True,True,5
2697,4371,color_room,bed,35,39,6,9,0.01344597343403767,173981,12939264,False,True,True,4
2697,4325,location,countertop,34,39,3,3,0.004011124589466604,51901,12939264,False,False,True,1
3610,3391,color_room,table,7,43,2,11,0.000563493104902383,8039,14266368,True,True,True,5
3610,3382,exist_positive,appliance,9,43,11,2,0.046511627906976744,663552,14266368,False,True,False,3
3610,3399,color_room,sofa,33,43,2,7,0.0010409096414728681,14850,14266368,False,True,False,3
2971,1431,exist_positive,console,14,43,5,2,0.046511627906976744,663552,14266368,False,True,True,4
2971,1391,location,console,14,43,2,6,0.001799336733778352,25670,14266368,False,True,True,4
2971,1452,color_room,door,19,43,2,11,0.007941264377871089,113293,14266368,False,True,True,4
1157,4358,exist_positive,towel,31,31,21,2,0.06451612903225806,663552,10285056,True,True,True,5
1157,4324,location,wardrobe,25,31,24,2,3.6946809040223017e-06,38,10285056,False,True,False,3
2019,4358,exist_positive,towel,31,31,23,2,0.06451612903225806,663552,10285056,True,True,True,5
3358,5165,exist_positive,shelves,32,27,7,2,0.07407407407407407,663552,8957952,False,True,True,4
3358,5185,color_room,shelves,32,27,12,1,7.256122828074988e-05,650,8957952,False,False,True,1
3358,5175,color_room,sofa,33,27,25,2,0.0018224031564357567,16325,8957952,False,True,True,4
754,4523,exist_positive,cabinet,21,43,25,2,0.046511627906976744,663552,14266368,False,True,False,3
754,4522,exist_positive,chair,8,43,25,2,0.046511627906976744,663552,14266368,False,True,False,3
645,817,exist_negative,plant,18,29,25,2,0.06896551724137931,663552,9621504,False,True,True,4
645,765,location,console,14,29,1,4,0.0033522825537462752,32254,9621504,False,False,True,1
645,766,location,sofa,33,29,10,14,0.017054506239357173,164090,9621504,False,True,True,4
1775,969,location,console,14,27,1,3,0.003997118984339278,35806,8957952,False,True,False,3
1775,1014,exist_positive,countertop,34,27,15,2,0.07407407407407407,663552,8957952,False,True,False,3
721,4607,location,console,14,37,2,2,0.0015370187896229562,18868,12275712,False,True,False,3
721,4661,color_room,plant,18,37,4,5,0.0024899574053219888,30566,12275712,False,True,False,3
2018,4799,location,shelves,32,27,5,2,0.0021536172553726566,19292,8957952,False,False,True,1
2018,4839,color_room,stove,4,27,3,4,0.0046090892203932326,41288,8957952,False,False,True,1
3627,2663,location,console,14,33,15,7,0.012951692123784138,141803,10948608,False,False,True,1
3627,2732,color_room,table,7,33,22,9,0.009228935769734381,101044,10948608,False,True,True,4
3627,2740,color_room,door,19,33,15,7,0.0012987952441077442,14220,10948608,False,True,True,4
1760,3782,color,sofa,33,39,3,5,0.004670435660018993,60432,12939264,True,True,True,5
2020,4578,exist_positive,seating,1,41,41,1,0.024390243902439025,331776,13602816,False,True,False,3
2020,4576,exist_positive,seating,1,41,35,2,0.04878048780487805,663552,13602816,False,True,False,3
2020,4599,color_room,dresser,3,41,5,5,0.010769902349631134,146501,13602816,True,True,True,5
2020,4532,location,countertop,34,41,1,6,0.003590212497177055,48837,13602816,False,False,False,0
3099,2471,exist_positive,picture,17,37,37,1,0.02702702702702703,331776,12275712,True,True,True,5
3099,2477,color_room,door,19,37,21,2,8.390552010343678e-06,103,12275712,False,True,False,3
1847,4801,location,seating,1,33,27,6,0.0023621267653385707,25862,10948608,True,True,True,5
1847,4799,location,shelves,32,33,1,6,0.0033035249777871307,36169,10948608,False,True,False,3
1847,4843,color_room,microwave,13,33,1,3,0.0006582571958005986,7207,10948608,False,True,False,3
1503,3025,color_room,cabinet,21,39,7,5,0.003993117382874328,51668,12939264,True,True,True,5
1503,3015,color_room,cabinet,21,39,7,8,0.0071491701537274455,92505,12939264,True,False,True,2
3684,4015,exist_positive,table,7,33,5,2,0.06060606060606061,663552,10948608,True,False,True,2
232,3346,location,seating,1,37,2,5,0.0012009079391891893,14742,12275712,False,False,False,0
232,3382,exist_positive,appliance,9,37,11,2,0.05405405405405406,663552,12275712,False,True,False,3
232,3384,exist_positive,plant,18,37,37,1,0.02702702702702703,331776,12275712,False,True,False,3
2172,690,location,toilet,0,35,34,1,8.129409171075838e-05,944,11612160,False,False,True,1
2172,760,color_room,shelves,32,35,2,2,0.000492328731261023,5717,11612160,False,True,True,4
2172,761,color_room,picture,17,35,2,2,0.0016494777888007054,19154,11612160,False,False,True,1
2680,128,exist_negative,clothes,39,29,7,2,0.06896551724137931,663552,9621504,False,True,True,4
3146,3787,color_room,door,19,41,33,2,3.646303824149353e-05,496,13602816,False,True,False,3
3146,3785,color_room,cushion,24,41,28,8,0.0012820139594625112,17439,13602816,False,False,False,0
3146,3734,location,sofa,33,41,3,5,0.004442609530261969,60432,13602816,False,True,False,3
41,1721,color_room,seating,1,37,20,9,0.004352008258258259,53424,12275712,True,True,True,5
41,1654,location,shower,36,37,22,2,2.5986272731064398e-05,319,12275712,False,True,False,3
41,1711,color,plant,18,37,16,11,0.004294577780905906,52719,12275712,True,False,True,2
41,1719,color_room,cabinet,21,37,1,5,0.014330411140306974,175916,12275712,True,True,True,5
1105,5165,exist_positive,shelves,32,27,7,2,0.07407407407407407,663552,8957952,False,True,False,3
1105,5176,color_room,picture,17,27,22,4,0.0005256781907293095,4709,8957952,True,True,True,5
1105,5101,location,sofa,33,27,25,2,0.0018224031564357567,16325,8957952,False,True,False,3
1105,5183,color_room,sink,23,27,12,3,0.00020819490883630545,1865,8957952,False,True,False,3
628,370,exist_positive,towel,31,33,25,2,0.06060606060606061,663552,10948608,False,False,False,0
628,383,color_room,cabinet,21,33,4,3,0.0012676497322764684,13879,10948608,False,True,False,3
628,328,location,countertop,34,33,2,8,0.00692809533412832,75853,10948608,False,False,False,0
2425,676,color_room,picture,17,39,2,4,0.0018997216534108895,24581,12939264,False,True,False,3
1638,2746,location,washer,10,39,1,2,0.0036786481827714465,47599,12939264,False,True,False,3
1638,2833,color_room,fireplace,26,39,33,5,0.007820923972182653,101197,12939264,True,True,True,5
334,4291,exist_positive,cabinet,21,41,41,1,0.024390243902439025,331776,13602816,False,False,True,1
1804,5101,location,sofa,33,45,43,2,0.0010988672410836764,16406,14929920,False,False,False,0
987,2089,location,curtain,15,41,2,4,0.006622672834801265,90087,13602816,False,True,False,3
987,2129,color,curtain,15,41,2,4,0.006622672834801265,90087,13602816,False,True,False,3
603,2341,location,countertop,34,25,17,4,0.00737256462191358,61151,8294400,False,True,True,4
603,2340,location,sofa,33,25,6,5,0.0054392119984567906,45115,8294400,False,True,True,4
1880,4380,location,wardrobe,25,37,33,4,0.0112988150911328,138701,12275712,False,True,True,4
2407,895,color_room,table,7,35,27,6,0.0017250881834215167,20032,11612160,True,True,True,5
2407,886,color_room,dresser,3,35,1,8,0.006765666335978836,78564,11612160,False,True,False,3
2407,845,location,shelves,32,35,1,10,0.01631935832782187,189503,11612160,True,False,True,2
2407,880,exist_positive,coffeepot,29,35,35,1,0.02857142857142857,331776,11612160,False,True,False,3
3144,2812,exist_positive,table,7,29,7,2,0.06896551724137931,663552,9621504,True,True,True,5
3144,2822,color_room,bed,35,29,21,6,0.0005946055834929757,5721,9621504,False,True,True,4
3144,2746,location,washer,10,29,1,3,0.005052016815666241,48608,9621504,False,True,True,4
2104,675,color_room,picture,17,41,4,8,0.01252711203327311,170404,13602816,False,True,False,3
2104,668,exist_negative,curtain,15,41,15,2,0.04878048780487805,663552,13602816,True,True,True,5
608,3325,exist_positive,shelves,32,33,5,2,0.06060606060606061,663552,10948608,True,True,True,5
608,3272,location,plant,18,33,14,6,0.0038724557496258886,42398,10948608,True,True,True,5
972,3782,color,sofa,33,33,3,5,0.005519605780022446,60432,10948608,False,True,False,3
642,1638,color_room,chair,8,29,4,10,0.0006658002740527884,6406,9621504,False,False,False,0
642,1643,color_room,shelves,32,29,1,3,0.011100655365315027,106805,9621504,False,True,False,3
642,1635,color_room,wardrobe,25,29,4,14,0.02118941071998723,203874,9621504,False,False,False,0
642,1595,location,wardrobe,25,29,4,14,0.02118941071998723,203874,9621504,False,True,False,3
1501,846,location,clothes,39,43,42,1,0.0016436559045722079,23449,14266368,False,False,True,1
1501,880,exist_positive,coffeepot,29,43,19,2,0.046511627906976744,663552,14266368,False,True,True,4
1501,891,color_room,picture,17,43,7,3,0.0010055817990956071,14346,14266368,False,False,True,1
3353,5205,location,seating,1,29,15,3,0.001427011826841209,13730,9621504,False,False,False,0
2511,5165,exist_positive,shelves,32,27,7,2,0.07407407407407407,663552,8957952,False,True,True,4
2292,4801,location,seating,1,25,2,3,0.0008317660108024691,6899,8294400,True,True,True,5
2292,4832,color,stove,4,25,23,2,0.0001203221450617284,998,8294400,False,True,False,3
2292,4799,location,shelves,32,25,23,2,0.00013840663580246915,1148,8294400,True,True,True,5
1583,4380,location,wardrobe,25,35,31,3,0.001851765735229277,21503,11612160,False,False,False,0
1583,4379,location,countertop,34,35,1,10,0.02479461185515873,287919,11612160,False,False,False,0
1583,4445,color_room,towel,31,35,6,4,0.0004619295634920635,5364,11612160,True,True,True,5
41,1721,color_room,seating,1,37,20,9,0.004352008258258259,53424,12275712,False,False,False,0
41,1654,location,shower,36,37,22,2,2.5986272731064398e-05,319,12275712,False,True,False,3
41,1711,color,plant,18,37,16,11,0.004294577780905906,52719,12275712,False,True,False,3
41,1719,color_room,cabinet,21,37,1,5,0.014330411140306974,175916,12275712,False,True,False,3
2991,5206,location,fireplace,26,43,22,3,0.0012181797076873384,17379,14266368,False,False,True,1
2991,5273,color_room,sofa,33,43,11,13,0.007607262058570198,108528,14266368,False,False,True,1
2991,5205,location,seating,1,43,40,3,0.0003875548422695952,5529,14266368,False,False,True,1
3340,2067,exist_positive,toilet,0,37,31,2,0.05405405405405406,663552,12275712,False,True,True,4
3340,2021,location,console,14,37,32,5,0.0008645527037454121,10613,12275712,False,False,True,1
3340,2069,exist_positive,sink,23,37,31,2,0.05405405405405406,663552,12275712,False,True,True,4
603,2341,location,countertop,34,25,17,4,0.00737256462191358,61151,8294400,False,True,False,3
603,2340,location,sofa,33,25,6,5,0.0054392119984567906,45115,8294400,False,True,False,3
3047,4654,exist_positive,picture,17,41,41,1,0.024390243902439025,331776,13602816,False,True,True,4
3047,4659,color,stove,4,41,19,2,0.0013542784082354712,18422,13602816,False,False,True,1
3136,1521,location,toilet,0,29,10,3,0.0009252191757130694,8902,9621504,False,True,False,3
3136,1587,color_room,picture,17,29,1,5,0.0049623218989463605,47745,9621504,False,True,False,3
1289,3133,location,fireplace,26,33,24,9,0.003930271318509166,43031,10948608,False,False,True,1
1289,3151,exist_positive,chair,8,33,23,2,0.06060606060606061,663552,10948608,False,True,True,4
3215,4325,location,countertop,34,39,3,3,0.004011124589466604,51901,12939264,False,True,True,4
3215,4372,color_room,cabinet,21,39,6,10,0.006028086296098449,77999,12939264,False,False,True,1
3215,4358,exist_positive,towel,31,39,39,1,0.02564102564102564,331776,12939264,False,False,True,1
2422,2475,color_room,door,19,37,23,6,0.0037473997434934935,46002,12275712,False,True,True,4
2422,2474,color_room,sofa,33,37,10,6,0.007434029081164498,91258,12275712,False,False,True,1
1247,1313,location,countertop,34,45,7,24,0.014080383551954732,210219,14929920,True,True,True,5
272,3569,exist_positive,console,14,33,33,1,0.030303030303030304,331776,10948608,False,True,False,3
272,3589,color_room,countertop,34,33,21,8,0.005088774755658436,55715,10948608,True,True,True,5
948,3071,exist_positive,curtain,15,37,37,1,0.02702702702702703,331776,12275712,True,True,True,5
948,3029,location,fireplace,26,37,10,9,0.008493112252877877,104259,12275712,False,True,False,3
3563,2940,exist_positive,toaster,11,37,37,1,0.02702702702702703,331776,12275712,True,True,True,5
3563,2942,exist_positive,console,14,37,9,2,0.05405405405405406,663552,12275712,False,True,False,3
3563,2896,location,console,14,37,4,3,0.003296020630005005,40461,12275712,False,True,False,3
3181,5198,color_room,fireplace,26,37,30,3,0.00011184687291458125,1373,12275712,True,False,True,2
3181,5101,location,sofa,33,37,1,4,0.0038735024086586586,47550,12275712,True,False,True,2
3679,3071,exist_positive,curtain,15,39,39,1,0.02564102564102564,331776,12939264,True,True,True,5
3679,3029,location,fireplace,26,39,10,10,0.008999970941160177,116453,12939264,False,True,False,3
1482,2720,exist_positive,sofa,33,39,17,2,0.05128205128205128,663552,12939264,False,True,False,3
1482,2663,location,console,14,39,2,10,0.011229618624366888,145303,12939264,False,True,False,3
2061,1014,exist_positive,countertop,34,31,13,2,0.06451612903225806,663552,10285056,False,True,False,3
2061,970,location,clothes,39,31,2,2,0.00255409401757268,26269,10285056,False,True,False,3
177,688,location,fireplace,26,25,10,2,0.007726056134259259,64083,8294400,False,True,False,3
177,731,exist_negative,sofa,33,25,25,1,0.04,331776,8294400,False,True,False,3
177,760,color_room,shelves,32,25,2,2,0.000548924575617284,4553,8294400,False,True,False,3
2693,3837,location,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,False,False,True,1
2693,3872,exist_positive,stool,12,39,31,2,0.05128205128205128,663552,12939264,False,True,True,4
2693,3889,color_room,sofa,33,39,4,3,0.0026178459609449193,33873,12939264,False,True,True,4
1804,5101,location,sofa,33,45,43,2,0.0010988672410836764,16406,14929920,False,False,False,0
1804,5101,location,sofa,33,45,43,2,0.0010988672410836764,16406,14929920,False,False,False,0
44,3078,color_room,dryer,5,33,31,2,0.0006746976419285448,7387,10948608,False,False,True,1
44,3083,color_room,table,7,33,2,8,0.0034601658950617286,37884,10948608,False,True,True,4
44,3029,location,fireplace,26,33,8,6,0.008399789270014965,91966,10948608,False,True,True,4
2122,2719,exist_positive,dryer,22,39,25,2,0.05128205128205128,663552,12939264,True,True,True,5
1245,1148,exist_positive,countertop,34,25,17,2,0.08,663552,8294400,False,True,True,4
492,2403,location,sofa,33,35,1,7,0.011763788993606701,136603,11612160,True,True,True,5
492,2442,color_room,cabinet,21,35,18,5,0.002843054177689594,33014,11612160,True,True,True,5
492,2439,color_room,cabinet,21,35,2,6,0.0010098035163139329,11726,11612160,True,False,True,2
1572,2886,color_room,cabinet,21,39,2,3,3.632354977841089e-06,47,12939264,False,True,True,4
1572,2848,location,fireplace,26,39,30,9,0.007337588907684394,94943,12939264,False,True,True,4
1572,2847,location,towel,31,39,14,1,0.0007134099744776828,9231,12939264,False,True,True,4
3482,3029,location,fireplace,26,35,8,8,0.008225256972001764,95513,11612160,False,True,True,4
3482,3090,color_room,chair,8,35,2,7,0.0013897500551146385,16138,11612160,False,False,True,1
1192,3792,color_room,sofa,33,33,3,5,0.005519605780022446,60432,10948608,False,False,True,1
1192,3732,location,seating,1,33,26,7,0.000842572864057239,9225,10948608,False,False,True,1
2212,3786,color_room,seating,1,45,26,8,0.0013438116212277091,20063,14929920,False,True,True,4
2212,3733,location,wardrobe,25,45,26,2,0.007165142211076818,106975,14929920,False,True,True,4
3079,953,color_room,countertop,34,27,19,6,0.008127415730738455,72805,8957952,False,False,False,0
3079,942,exist_positive,countertop,34,27,15,2,0.07407407407407407,663552,8957952,True,False,True,2
2718,2746,location,washer,10,41,1,2,0.0034992019299533274,47599,13602816,False,True,False,3
